HOUR,TOTALLOAD,NGPRICE,WIND,PRICE
3255,90.40303370426236,2.8483333333333336,0.0507257109004739,111.94955089820355
3256,91.0128670954644,2.849166666666666,0.0543485690849434,118.4388473053892
3257,90.51909996236952,2.85,0.0620670798395916,97.49970059880236
3258,88.76108920511142,2.845833333333333,0.0694665967918337,77.74281437125748
3259,86.49830582892993,2.841666666666667,0.0813434196135617,71.20097305389221
3260,85.55849282902163,2.8375,0.0997710080204156,69.15172155688622
3261,81.71702337643445,2.8333333333333335,0.1244018866204885,52.6000748502994
3262,75.59075957600884,2.8291666666666666,0.1548088315712723,45.08615269461078
3263,70.03835325092575,2.825,0.1709692854538826,40.69865269461079
3264,66.314059853336,2.8208333333333333,0.167084396646008,33.76272455089821
3265,63.705482262761954,2.816666666666667,0.1713623313889901,30.531212574850308
3266,62.12383672798222,2.8125,0.1714477761574918,29.454041916167675
3267,61.6519880834701,2.8083333333333336,0.1717496810061976,29.37522455089821
3268,62.87396694272894,2.8041666666666667,0.1737433922712358,31.4244760479042
3269,66.05982388239052,2.8,0.1743358093328472,39.1748502994012
3270,70.34844899868135,2.7958333333333334,0.1655008202697776,43.0369011976048
3271,73.79122391843988,2.7916666666666665,0.1605450236966824,45.34887724550899
3272,76.11190169906368,2.7875,0.1547632610280714,49.02702095808384
3273,78.562055783552,2.783333333333333,0.1554923897192854,57.32911676646706
3274,81.01276476648547,2.779166666666667,0.1686565803864382,63.58196107784431
3275,83.57149398007165,2.775,0.1891405395552315,70.28143712574851
3276,85.97466666287198,2.7708333333333335,0.2169613561793656,74.61639221556885
3277,88.00356034442959,2.7666666666666666,0.2324724298213634,87.3059880239521
3278,89.30960631812619,2.7625,0.2461378964637258,98.70823353293412
3279,89.77137430755171,2.7583333333333333,0.2549842781625956,102.4389221556886
3280,89.70145710346485,2.754166666666667,0.2663370397375136,100.96766467065866
3281,88.52627467974563,2.75,0.2806461903025884,82.86594311377243
3282,86.60197935509576,2.75,0.2940040557783448,67.39146706586826
3283,84.60147797731419,2.75,0.3251173441487422,60.48181137724551
3284,83.94235110756941,2.75,0.3742708713087859,57.53929640718563
3285,80.5781868008715,2.75,0.4171641450966095,43.37844311377246
3286,74.83193595228835,2.75,0.4407810791104629,35.91706586826348
3287,69.66009747749287,2.75,0.4459989063069631,30.399850299401205
3288,65.8781871246834,2.75,0.4825749635435653,27.11579341317366
3289,63.47612423877331,2.75,0.4838053682099891,23.64782934131737
3290,61.99260324570808,2.75,0.4829395278891724,22.22911676646708
3291,61.54840704037846,2.75,0.4799375683558147,22.544386227544923
3292,62.6714290102551,2.75,0.4728285636164783,25.06654191616768
3293,65.52628902739437,2.75,0.451302178271965,33.78899700598802
3294,69.43897044710704,2.75,0.4253896281443674,36.784056886227546
3295,72.44041613683581,2.75,0.3961333394094057,40.7249251497006
3296,74.4315767241243,2.75,0.3620693583667517,43.45726047904192
3297,76.65080057236278,2.75,0.35156534815895,47.63458083832336
3298,78.78475502619902,2.75,0.358907901932191,53.20434131736528
3299,80.71533919989375,2.75,0.3772044750273423,57.77574850299401
3300,82.40972160210983,2.75,0.3981840138534451,63.13532934131736
3301,83.8402497936648,2.75,0.4111773149835945,73.74940119760478
3302,84.45831417846968,2.75,0.4346461447320451,82.20913173652693
3303,84.60184790961095,2.75,0.4447115384615384,83.52275449101795
3304,84.05185106740916,2.75,0.4434526522056142,81.99895209580838
3305,82.4485644932692,2.75,0.4280327196500182,71.17470059880239
3306,80.5531238877663,2.750277777777778,0.4138374954429456,53.80860778443114
3307,78.87871782957504,2.7505555555555556,0.4011062249362012,50.68218562874251
3308,78.37292789683556,2.7508333333333335,0.4007131790010936,48.97447604790419
3309,75.71043267400935,2.7511111111111113,0.4166229948960991,39.910479041916176
3310,71.27559181742575,2.751388888888889,0.4333416879329201,35.759431137724555
3311,67.02627200766524,2.751666666666667,0.44062727852716,31.84483532934133
3312,63.634455261784815,2.7519444444444443,0.366307418884433,28.508233532934145
